Sex,Dimension,trait,Ind,n_reps,group_mean,group_sd,extreme_val,direction,Q_vs_mean,p_vs_mean,Q_vs_zero,p_vs_zero,bonf_mean,rank_mean,sig_mean,bonf_zero,rank_zero,sig_zero
female,length,mxm3,F30,10,-0.043848484848484824,0.34001167700421275,0.22000000000000064,low,0.13114754098360387,0.7895973713425424,0.13114754098360387,0.7895973713425424,0.0011904761904761906,158,n.s.,0.0011904761904761906,158,n.s.
female,length,mxm3,F31,10,-0.043848484848484824,0.34001167700421275,0.27999999999999936,high,0.11764705882352693,0.7181900007450368,0.11764705882352695,0.7181900007450368,9.80392156862745e-4,149,n.s.,9.80392156862745e-4,149,n.s.
female,length,mxm3,F32,10,-0.043848484848484824,0.34001167700421275,0.8199999999999985,high,0.3333333333333277,0.3310902345946264,0.3333333333333277,0.3310902345946264,3.9370078740157485e-4,73,n.s.,3.9370078740157485e-4,73,n.s.
female,length,mxm3,F34,10,-0.043848484848484824,0.34001167700421275,0.4399999999999995,high,0.4743589743589727,0.0438337526338585,0.4743589743589727,0.0438337526338585,2.631578947368421e-4,10,n.s.,2.631578947368421e-4,10,n.s.
female,length,mxm3,F35,10,-0.043848484848484824,0.34001167700421275,-0.08000000000000007,high,0.04761904761905084,0.3149890899396184,0.04761904761905084,0.3149890899396184,0.00037593984962406017,67,n.s.,0.00037593984962406017,67,n.s.
female,length,mxm3,F37,10,-0.043848484848484824,0.34001167700421275,0.09999999999999964,high,0.12280701754386047,0.6113423281986559,0.12280701754386047,0.6113423281986559,7.246376811594203e-4,131,n.s.,7.246376811594203e-4,131,n.s.
female,length,mxm3,F39,10,-0.043848484848484824,0.34001167700421275,-0.7599999999999998,low,0.24615384615384417,0.8532052741663635,0.24615384615384417,0.8532052741663635,0.0019230769230769232,174,n.s.,0.0019230769230769232,174,n.s.
female,length,mxm3,F4,10,-0.043848484848484824,0.34001167700421275,0.03999999999999915,high,0.2941176470588226,0.4675911167020055,0.2941176470588226,0.4675911167020055,5.319148936170213e-4,106,n.s.,5.319148936170213e-4,106,n.s.
female,length,mxm3,F41,10,-0.043848484848484824,0.34001167700421275,0.1899999999999995,low,0.17647058823530073,0.44904896386299264,0.17647058823530087,0.44904896386299264,5.102040816326531e-4,102,n.s.,5.102040816326531e-4,102,n.s.
female,length,mxm3,F5,10,-0.043848484848484824,0.34001167700421275,0.3100000000000005,high,0.26190476190476053,0.4862946943495535,0.2619047619047606,0.4862946943495535,0.00054945054945054945,109,n.s.,0.00054945054945054945,109,n.s.
female,length,mxm3,F7,10,-0.043848484848484824,0.34001167700421275,0.16000000000000014,high,0.07575757575757681,0.2172387847522086,0.07575757575757681,0.2172387847522086,3.333333333333334e-4,50,n.s.,3.333333333333334e-4,50,n.s.
female,length,mxm3,F9,10,-0.043848484848484824,0.34001167700421275,-1.1400000000000006,low,0.24031007751938005,0.6228963877249694,0.24031007751938005,0.6228963877249694,7.692307692307692e-4,135,n.s.,7.692307692307692e-4,135,n.s.
female,length,mxp4,F1,10,-0.21731249999999996,0.4289437663636043,-0.6399999999999997,low,0.46808510638297846,0.935280496528524,0.46808510638297846,0.935280496528524,0.00625,192,n.s.,0.00625,192,n.s.
female,length,mxp4,F11,10,-0.21731249999999996,0.4289437663636043,-0.75,low,0.3283582089552248,0.7728972737893102,0.3283582089552249,0.7728972737893102,0.0011363636363636365,156,n.s.,0.0011363636363636365,156,n.s.
female,length,mxp4,F12,10,-0.21731249999999996,0.4289437663636043,-0.22000000000000064,high,0.14893617021276476,0.8953769803277807,0.14893617021276476,0.8953769803277807,0.0029411764705882353,183,n.s.,0.0029411764705882353,183,n.s.
female,length,mxp4,F13,10,-0.21731249999999996,0.4289437663636043,-0.7199999999999998,low,0.4705882352941164,0.46430900121888996,0.47058823529411653,0.46430900121888996,5.263157894736842e-4,105,n.s.,5.263157894736842e-4,105,n.s.
female,length,mxp4,F14,10,-0.21731249999999996,0.4289437663636043,-0.5200000000000005,low,0.4264705882352951,0.9039626455857095,0.4264705882352951,0.9039626455857095,0.0035714285714285718,186,n.s.,0.0035714285714285718,186,n.s.
female,length,mxp4,F15,10,-0.21731249999999996,0.4289437663636043,-1.1399999999999997,low,0.43661971830985863,0.13389815130282634,0.43661971830985863,0.13389815130282634,2.958579881656805e-4,31,n.s.,2.958579881656805e-4,31,n.s.
female,length,mxp4,F16,10,-0.21731249999999996,0.4289437663636043,0.010000000000000675,high,0.1470588235294122,0.9162481400245994,0.1470588235294122,0.9162481400245994,0.004545454545454546,189,n.s.,0.004545454545454546,189,n.s.
female,length,mxp4,F17,10,-0.21731249999999996,0.4289437663636043,0.4900000000000002,high,0.38461538461538525,0.17110067642865706,0.38461538461538525,0.17110067642865706,3.0864197530864197e-4,38,n.s.,3.0864197530864197e-4,38,n.s.
female,length,mxp4,F18,10,-0.21731249999999996,0.4289437663636043,-0.3700000000000001,high,0.11111111111111018,0.6516837930061059,0.11111111111111018,0.6516837930061059,8.064516129032258e-4,138,n.s.,8.064516129032258e-4,138,n.s.
female,length,mxp4,F19,10,-0.21731249999999996,0.4289437663636043,-1.3900000000000006,low,0.17391304347826222,0.3382005608727654,0.17391304347826222,0.3382005608727654,4.065040650406504e-4,77,n.s.,4.065040650406504e-4,77,n.s.
female,length,mxp4,F2,10,-0.21731249999999996,0.4289437663636043,0.2400000000000002,high,0.1709401709401711,0.8436868164659674,0.1709401709401711,0.8436868164659674,0.001724137931034483,171,n.s.,0.001724137931034483,171,n.s.
female,length,mxp4,F20,10,-0.21731249999999996,0.4289437663636043,-0.45999999999999996,low,0.4090909090909094,0.057444286614335656,0.4090909090909094,0.057444286614335656,2.6595744680851064e-4,12,n.s.,2.6595744680851064e-4,12,n.s.
female,length,mxp4,F21,10,-0.21731249999999996,0.4289437663636043,-0.6000000000000005,low,0.508474576271187,0.012500000000000622,0.508474576271187,0.012500000000000622,2.564102564102564e-4,5,n.s.,2.564102564102564e-4,5,n.s.
female,length,mxp4,F22,10,-0.21731249999999996,0.4289437663636043,-1.2999999999999998,low,0.3287671232876705,0.3894918822222271,0.3287671232876705,0.3894918822222271,4.5045045045045046e-4,89,n.s.,4.5045045045045046e-4,89,n.s.
female,length,mxp4,F23,10,-0.21731249999999996,0.4289437663636043,-1.0100000000000007,low,0.02739726027397322,0.18621369022196377,0.02739726027397322,0.18621369022196377,3.1645569620253165e-4,42,n.s.,3.1645569620253165e-4,42,n.s.
female,length,mxp4,F24,10,-0.21731249999999996,0.4289437663636043,0.21999999999999975,high,0.38805970149253705,0.22938609824147782,0.38805970149253705,0.22938609824147782,3.4246575342465754e-4,54,n.s.,3.4246575342465754e-4,54,n.s.
female,length,mxp4,F25,10,-0.21731249999999996,0.4289437663636043,0.16000000000000014,high,0.254545454545454,0.505096374600122,0.254545454545454,0.505096374600122,5.681818181818183e-4,112,n.s.,5.681818181818183e-4,112,n.s.
female,length,mxp4,F26,10,-0.21731249999999996,0.4289437663636043,0.11000000000000032,high,0.14285714285714265,0.3557330471871216,0.14285714285714265,0.3557330471871216,4.201680672268908e-4,81,n.s.,4.201680672268908e-4,81,n.s.
female,length,mxp4,F27,10,-0.21731249999999996,0.4289437663636043,-0.34999999999999964,low,0.26744186046511564,0.33315221327025735,0.26744186046511564,0.33315221327025735,4e-4,75,n.s.,4e-4,75,n.s.
female,length,mxp4,F29,10,-0.21731249999999996,0.4289437663636043,-0.16000000000000014,low,0.3076923076923078,0.7964011056622482,0.3076923076923078,0.7964011056622482,0.00125,160,n.s.,0.00125,160,n.s.
female,length,mxp4,F3,10,-0.21731249999999996,0.4289437663636043,-0.7400000000000002,low,0.5696202531645571,0.845055272969992,0.5696202531645571,0.845055272969992,0.0017857142857142859,172,n.s.,0.0017857142857142859,172,n.s.
female,length,mxp4,F30,10,-0.21731249999999996,0.4289437663636043,1.2800000000000002,high,0.23684210526315702,0.6849490218750965,0.23684210526315702,0.6849490218750965,8.771929824561404e-4,143,n.s.,8.771929824561404e-4,143,n.s.
female,length,mxp4,F32,10,-0.21731249999999996,0.4289437663636043,-0.8799999999999999,low,0.5876288659793819,0.4696358529622735,0.5876288659793819,0.4696358529622735,5.376344086021505e-4,107,n.s.,5.376344086021505e-4,107,n.s.
female,length,mxp4,F34,10,-0.21731249999999996,0.4289437663636043,-0.35000000000000053,low,0.11111111111111358,0.2077391634159711,0.11111111111111358,0.2077391634159711,3.246753246753247e-4,46,n.s.,3.246753246753247e-4,46,n.s.
female,length,mxp4,F35,10,-0.21731249999999996,0.4289437663636043,-1.1099999999999994,low,0.37313432835820814,0.5845115664546394,0.37313432835820814,0.5845115664546394,6.849315068493151e-4,127,n.s.,6.849315068493151e-4,127,n.s.
female,length,mxp4,F36,10,-0.21731249999999996,0.4289437663636043,0.15000000000000036,high,0.333333333333335,0.37604450952658103,0.333333333333335,0.37604450952658103,4.347826086956522e-4,85,n.s.,4.347826086956522e-4,85,n.s.
female,length,mxp4,F37,10,-0.21731249999999996,0.4289437663636043,-0.9799999999999995,low,0.6447368421052624,0.6739648722207774,0.6447368421052625,0.6739648722207774,8.474576271186442e-4,141,n.s.,8.474576271186442e-4,141,n.s.
female,length,mxp4,F4,10,-0.21731249999999996,0.4289437663636043,0.27000000000000046,high,0.28947368421052655,0.3186946440438314,0.28947368421052655,0.3186946440438314,3.816793893129771e-4,69,n.s.,3.816793893129771e-4,69,n.s.
female,length,mxp4,F41,10,-0.21731249999999996,0.4289437663636043,-0.16999999999999993,low,0.05263157894736744,0.012500000000000622,0.05263157894736744,0.012500000000000622,2.577319587628866e-4,6,n.s.,2.577319587628866e-4,6,n.s.
female,length,mxp4,F6,10,-0.21731249999999996,0.4289437663636043,0.25,high,0.08333333333333333,0.1547534204876897,0.08333333333333333,0.1547534204876897,3.0303030303030303e-4,35,n.s.,3.0303030303030303e-4,35,n.s.
female,length,mxp4,F7,10,-0.21731249999999996,0.4289437663636043,0.1200000000000001,high,0.5102040816326529,0.04420418671749686,0.5102040816326529,0.04420418671749686,2.6455026455026457e-4,11,n.s.,2.6455026455026457e-4,11,n.s.
female,length,mxp4,F9,10,-0.21731249999999996,0.4289437663636043,-0.17999999999999972,low,0.04761904761904661,0.012500000000000622,0.04761904761904661,0.012500000000000622,2.5510204081632655e-4,4,n.s.,2.5510204081632655e-4,4,n.s.
male,breadth,mnm1,M1,10,-0.27929411764705897,0.20351519278177688,-0.2400000000000002,high,0.14285714285714013,0.935280496528506,0.14285714285714013,0.935280496528506,0.0038461538461538464,180,n.s.,0.0038461538461538464,180,n.s.
male,breadth,mnm1,M10,10,-0.27929411764705897,0.20351519278177688,0.02999999999999936,high,0.34426229508196604,0.28550003938876994,0.34426229508196604,0.28550003938876994,3.846153846153846e-4,63,n.s.,3.846153846153846e-4,63,n.s.
male,breadth,mnm1,M11,10,-0.27929411764705897,0.20351519278177688,-0.45000000000000107,low,0.33333333333333726,0.6113423281986559,0.33333333333333726,0.6113423281986559,6.666666666666668e-4,118,n.s.,6.666666666666668e-4,118,n.s.
male,breadth,mnm1,M12,10,-0.27929411764705897,0.20351519278177688,0.29999999999999893,high,0.6041666666666665,0,0.6041666666666666,0,2.617801047120419e-4,2,*,2.617801047120419e-4,2,*
male,breadth,mnm1,M13,10,-0.27929411764705897,0.20351519278177688,0.019999999999999574,high,0.478260869565214,0.056917579556553605,0.478260869565214,0.056917579556553605,2.994011976047904e-4,26,n.s.,2.994011976047904e-4,26,n.s.
male,breadth,mnm1,M14,10,-0.27929411764705897,0.20351519278177688,-0.5599999999999987,low,0.28947368421052555,0.37604450952658575,0.28947368421052555,0.37604450952658575,4.4247787610619474e-4,80,n.s.,4.4247787610619474e-4,80,n.s.
male,breadth,mnm1,M15,10,-0.27929411764705897,0.20351519278177688,-0.34999999999999964,low,0.28888888888888853,0.9300910769688179,0.28888888888888853,0.9300910769688179,0.0029411764705882353,176,n.s.,0.0029411764705882353,176,n.s.
male,breadth,mnm1,M2,10,-0.27929411764705897,0.20351519278177688,-0.29999999999999893,high,0.5925925925925968,0,0.5925925925925968,0,2.6041666666666666e-4,1,*,2.6041666666666666e-4,1,*
male,breadth,mnm1,M3,10,-0.27929411764705897,0.20351519278177688,-0.030000000000001137,high,0.5909090909090895,0.02208256953716127,0.5909090909090895,0.02208256953716127,2.8409090909090913e-4,17,n.s.,2.8409090909090913e-4,17,n.s.
male,breadth,mnm1,M32,10,-0.27929411764705897,0.20351519278177688,-0.40000000000000036,low,0.3589743589743599,0.7234633923197555,0.3589743589743599,0.7234633923197555,8.620689655172415e-4,135,n.s.,8.620689655172415e-4,135,n.s.
male,breadth,mnm1,M4,10,-0.27929411764705897,0.20351519278177688,-0.8500000000000005,low,0.4305555555555542,0.597540401021049,0.4305555555555541,0.597540401021049,0.00064935064935064935,116,n.s.,0.00064935064935064935,116,n.s.
male,breadth,mnm1,M42,10,-0.27929411764705897,0.20351519278177688,-0.20999999999999996,high,0.1599999999999996,0.9687146186359177,0.1599999999999996,0.9687146186359177,0.008333333333333333,187,n.s.,0.008333333333333333,187,n.s.
male,breadth,mnm1,M5,10,-0.27929411764705897,0.20351519278177688,-0.8100000000000005,low,0.29729729729729815,0.13287400117492854,0.2972972972972981,0.13287400117492854,3.125e-4,33,n.s.,3.125e-4,33,n.s.
male,breadth,mnm1,M6,10,-0.27929411764705897,0.20351519278177688,-0.2699999999999996,high,0.1351351351351367,0.7510174782963666,0.1351351351351367,0.7510174782963666,0.0010416666666666667,145,n.s.,0.0010416666666666667,145,n.s.
male,breadth,mnm1,M7,10,-0.27929411764705897,0.20351519278177688,0.22000000000000064,high,0.19565217391304668,0.8918786911939827,0.19565217391304668,0.8918786911939827,0.001851851851851852,166,n.s.,0.001851851851851852,166,n.s.
male,breadth,mnm1,M8,10,-0.27929411764705897,0.20351519278177688,0.05999999999999872,high,0.046874999999996315,0.30345523058868706,0.046874999999996315,0.30345523058868706,4.032258064516129e-4,69,n.s.,4.032258064516129e-4,69,n.s.
male,breadth,mnm1,M9,10,-0.27929411764705897,0.20351519278177688,-0.7199999999999989,low,0.06976744186046367,0.16893203710057847,0.06976744186046367,0.16893203710057847,3.246753246753247e-4,39,n.s.,3.246753246753247e-4,39,n.s.
male,breadth,mnm2,M1,10,-0.32681249999999995,0.326171563982735,-0.10999999999999943,high,0.149999999999996,0.7104212463099095,0.149999999999996,0.7104212463099095,8.19672131147541e-4,132,n.s.,8.19672131147541e-4,132,n.s.
male,breadth,mnm2,M10,10,-0.32681249999999995,0.326171563982735,-0.6400000000000006,low,0.3478260869565223,0.26398766950512076,0.3478260869565223,0.26398766950512076,3.703703703703704e-4,58,n.s.,3.703703703703704e-4,58,n.s.
male,breadth,mnm2,M11,10,-0.32681249999999995,0.326171563982735,-0.6999999999999993,low,0.2830188679245293,0.7869069429217699,0.2830188679245293,0.7869069429217699,0.0011904761904761906,151,n.s.,0.0011904761904761906,151,n.s.
male,breadth,mnm2,M12,10,-0.32681249999999995,0.326171563982735,0.46000000000000085,high,0.33333333333333826,0.25693691991712975,0.33333333333333826,0.25693691991712975,3.6231884057971015e-4,55,n.s.,3.6231884057971015e-4,55,n.s.
male,breadth,mnm2,M13,10,-0.32681249999999995,0.326171563982735,0.17999999999999972,high,0.256756756756756,0.5475046085345032,0.256756756756756,0.5475046085345032,5.617977528089888e-4,104,n.s.,5.617977528089888e-4,104,n.s.
male,breadth,mnm2,M14,10,-0.32681249999999995,0.326171563982735,-1.1800000000000015,low,0.20792079207920844,0.9478785350483814,0.20792079207920844,0.9478785350483814,0.004545454545454546,182,n.s.,0.004545454545454546,182,n.s.
male,breadth,mnm2,M15,10,-0.32681249999999995,0.326171563982735,-0.5099999999999998,low,0.23333333333333145,0.4129706889618969,0.23333333333333145,0.4129706889618969,4.716981132075472e-4,87,n.s.,4.716981132075472e-4,87,n.s.
male,breadth,mnm2,M2,10,-0.32681249999999995,0.326171563982735,-0.15000000000000036,high,0.22222222222221782,0.8469546333384381,0.22222222222221782,0.8469546333384381,0.0015151515151515152,160,n.s.,0.0015151515151515152,160,n.s.
male,breadth,mnm2,M32,10,-0.32681249999999995,0.326171563982735,-0.6300000000000008,low,0.3230769230769242,0.5714992658405845,0.3230769230769242,0.5714992658405845,6.172839506172839e-4,112,n.s.,6.172839506172839e-4,112,n.s.
male,breadth,mnm2,M4,10,-0.32681249999999995,0.326171563982735,-0.2699999999999996,high,0.38775510204081876,0.07653440586620507,0.38775510204081876,0.07653440586620507,3.048780487804878e-4,29,n.s.,3.048780487804878e-4,29,n.s.
male,breadth,mnm2,M42,10,-0.32681249999999995,0.326171563982735,0.0600000000000005,high,0.316666666666669,0.2422475773396248,0.316666666666669,0.2422475773396248,3.546099290780142e-4,52,n.s.,3.546099290780142e-4,52,n.s.
male,breadth,mnm2,M5,10,-0.32681249999999995,0.326171563982735,-1.1899999999999995,low,0.43809523809523937,0.8972715004260152,0.43809523809523937,0.8972715004260152,0.002173913043478261,170,n.s.,0.002173913043478261,170,n.s.
male,breadth,mnm2,M6,10,-0.32681249999999995,0.326171563982735,-1.25,low,0.03370786516853865,0.23017095815797184,0.03370786516853865,0.23017095815797184,3.448275862068966e-4,48,n.s.,3.448275862068966e-4,48,n.s.
male,breadth,mnm2,M7,10,-0.32681249999999995,0.326171563982735,-0.5899999999999999,low,0.09174311926605473,0.6057296129134266,0.09174311926605473,0.6057296129134266,6.578947368421052e-4,117,n.s.,6.578947368421052e-4,117,n.s.
male,breadth,mnm2,M8,10,-0.32681249999999995,0.326171563982735,-0.16999999999999993,high,0.11538461538461643,0.7655785686175218,0.11538461538461643,0.7655785686175218,0.0010638297872340426,146,n.s.,0.0010638297872340426,146,n.s.
male,breadth,mnm2,M9,10,-0.32681249999999995,0.326171563982735,-0.8399999999999999,low,0.09876543209876545,0.35117750658748914,0.09876543209876545,0.35117750658748914,4.2735042735042735e-4,76,n.s.,4.2735042735042735e-4,76,n.s.
male,breadth,mnm3,M1,10,-0.38071428571428567,0.2535890372126724,-0.8000000000000007,low,0.04761904761905527,0.32235387661562687,0.04761904761905527,0.32235387661562687,4.166666666666667e-4,73,n.s.,4.166666666666667e-4,73,n.s.
male,breadth,mnm3,M10,10,-0.38071428571428567,0.2535890372126724,-0.3800000000000008,low,0.07547169811320913,0.14025033331985726,0.07547169811320913,0.14025033331985726,3.144654088050315e-4,34,n.s.,3.144654088050315e-4,34,n.s.
male,breadth,mnm3,M11,10,-0.38071428571428567,0.2535890372126724,-0.7300000000000004,low,0.2222222222222222,0.7030418324292779,0.2222222222222222,0.7030418324292779,8.064516129032258e-4,131,n.s.,8.064516129032258e-4,131,n.s.
male,breadth,mnm3,M12,10,-0.38071428571428567,0.2535890372126724,-0.9700000000000006,low,0.20202020202020268,0.6896940879813449,0.20202020202020268,0.6896940879813449,7.462686567164179e-4,126,n.s.,7.462686567164179e-4,126,n.s.
male,breadth,mnm3,M13,10,-0.38071428571428567,0.2535890372126724,-0.7799999999999994,low,0.12280701754386009,0.7389602218499531,0.12280701754386009,0.7389602218499531,9.25925925925926e-4,139,n.s.,9.25925925925926e-4,139,n.s.
male,breadth,mnm3,M14,10,-0.38071428571428567,0.2535890372126724,-0.72999999999999865,low,0.439393939393938,0.7990508901565987,0.439393939393938,0.7990508901565987,0.00125,153,n.s.,0.00125,153,n.s.
male,breadth,mnm3,M15,10,-0.38071428571428567,0.2535890372126724,-0.9000000000000004,low,0.3780487804878054,0.3752322176303047,0.3780487804878054,0.3752322176303047,4.347826086956522e-4,78,n.s.,4.347826086956522e-4,78,n.s.
male,breadth,mnm3,M32,10,-0.38071428571428567,0.2535890372126724,-0.019999999999999574,high,0.2982456140350906,0.4125582985179341,0.2982456140350906,0.4125582985179341,4.6728971962616824e-4,86,n.s.,4.6728971962616824e-4,86,n.s.
male,breadth,mnm3,M4,10,-0.38071428571428567,0.2535890372126724,-1,low,0.45454545454545375,0.37604450952658874,0.45454545454545375,0.37604450952658874,4.4642857142857147e-4,81,n.s.,4.4642857142857147e-4,81,n.s.
male,breadth,mnm3,M42,10,-0.38071428571428567,0.2535890372126724,-0.7899999999999991,low,0.08219178082191621,0.1990751620992488,0.08219178082191621,0.1990751620992488,3.3557046979865775e-4,44,n.s.,3.3557046979865775e-4,44,n.s.
male,breadth,mnm3,M5,10,-0.38071428571428567,0.2535890372126724,-0.6400000000000006,low,0.18000000000000327,0.3149890899395935,0.18000000000000327,0.3149890899395935,4.098360655737705e-4,71,n.s.,4.098360655737705e-4,71,n.s.
male,breadth,mnm3,M6,10,-0.38071428571428567,0.2535890372126724,-0.05000000000000071,high,0.4235294117647054,0.05841669028133445,0.4235294117647054,0.05841669028133445,3.0120481927710846e-4,27,n.s.,3.0120481927710846e-4,27,n.s.
male,breadth,mnm3,M8,10,-0.38071428571428567,0.2535890372126724,0.129999999999999,high,0.16901408450704136,0.7159532097158088,0.16901408450704136,0.7159532097158088,8.474576271186442e-4,134,n.s.,8.474576271186442e-4,134,n.s.
male,breadth,mnm3,M9,10,-0.38071428571428567,0.2535890372126724,-0.6400000000000006,low,0.20634920634920734,0.8280083138299742,0.20634920634920734,0.8280083138299742,0.0013513513513513514,156,n.s.,0.0013513513513513514,156,n.s.
male,breadth,mnp4,M1,10,-0.2032666666666666,0.20771526932226164,-0.29000000000000004,low,0.44444444444444553,0.8718242326591454,0.44444444444444553,0.8718242326591454,0.0016666666666666668,163,n.s.,0.0016666666666666668,163,n.s.
male,breadth,mnp4,M10,10,-0.2032666666666666,0.20771526932226164,-0.1999999999999993,high,0.2580645161290349,0.525439596032378,0.2580645161290349,0.525439596032378,5.555555555555556e-4,103,n.s.,5.555555555555556e-4,103,n.s.
male,breadth,mnp4,M11,10,-0.2032666666666666,0.20771526932226164,0.010000000000000675,high,0.1739130434782607,0.9160486847277592,0.1739130434782607,0.9160486847277592,0.002380952380952381,172,n.s.,0.002380952380952381,172,n.s.
male,breadth,mnp4,M12,10,-0.2032666666666666,0.20771526932226164,0.05999999999999961,high,0.19565217391304318,0.7111308575438273,0.19565217391304318,0.7111308575438273,8.333333333333334e-4,133,n.s.,8.333333333333334e-4,133,n.s.
male,breadth,mnp4,M13,10,-0.2032666666666666,0.20771526932226164,0.46999999999999975,high,0.26315789473684137,0.4968593944386601,0.26315789473684137,0.4968593944386601,5.154639175257732e-4,96,n.s.,5.154639175257732e-4,96,n.s.
male,breadth,mnp4,M14,10,-0.2032666666666666,0.20771526932226164,-0.5999999999999996,low,0.5492957746478869,0.9162481400246065,0.5492957746478869,0.9162481400246065,0.0025,173,n.s.,0.0025,173,n.s.
male,breadth,mnp4,M15,10,-0.2032666666666666,0.20771526932226164,-0.2999999999999998,high,0.18367346938775655,0.8918786911939899,0.18367346938775655,0.8918786911939899,0.0019230769230769232,167,n.s.,0.0019230769230769232,167,n.s.
male,breadth,mnp4,M2,10,-0.2032666666666666,0.20771526932226164,-0.17000000000000082,low,0.2142857142857152,0.5601572456255008,0.2142857142857152,0.5601572456255008,5.813953488372093e-4,107,n.s.,5.813953488372093e-4,107,n.s.
male,breadth,mnp4,M3,10,-0.2032666666666666,0.20771526932226164,0.09000000000000075,high,0.2181818181818197,0.6981480789915848,0.2181818181818197,0.6981480789915848,7.692307692307692e-4,128,n.s.,7.692307692307692e-4,128,n.s.
male,breadth,mnp4,M32,10,-0.2032666666666666,0.20771526932226164,-0.6799999999999997,low,0.37634408602150604,0.3007321686432611,0.37634408602150604,0.3007321686432611,3.968253968253968e-4,67,n.s.,3.968253968253968e-4,67,n.s.
male,breadth,mnp4,M4,10,-0.2032666666666666,0.20771526932226164,-0.5099999999999998,low,0.26000000000000023,0.7990508901566259,0.26000000000000023,0.7990508901566259,0.001282051282051282,154,n.s.,0.001282051282051282,154,n.s.
male,breadth,mnp4,M42,10,-0.2032666666666666,0.20771526932226164,-0.5599999999999996,low,0.4411764705882339,0.9246156373779684,0.4411764705882339,0.9246156373779684,0.002631578947368421,174,n.s.,0.002631578947368421,174,n.s.
male,breadth,mnp4,M6,10,-0.2032666666666666,0.20771526932226164,-0.17999999999999972,high,0.06250000000000416,0.42142176654514607,0.06250000000000416,0.42142176654514607,4.807692307692308e-4,89,n.s.,4.807692307692308e-4,89,n.s.
male,breadth,mnp4,M7,10,-0.2032666666666666,0.20771526932226164,-0.45999999999999996,low,0.2857142857142849,0.012500000000000622,0.2857142857142849,0.012500000000000622,2.6455026455026457e-4,4,n.s.,2.6455026455026457e-4,4,n.s.
male,breadth,mnp4,M8,10,-0.2032666666666666,0.20771526932226164,0.28000000000000025,high,0.1216216216216226,0.7324244509079714,0.1216216216216226,0.7324244509079714,8.928571428571429e-4,137,n.s.,8.928571428571429e-4,137,n.s.
male,breadth,mxm1,M1,10,-0.147875,0.19491944321101676,-0.28000000000000114,low,0.28571428571429114,0.012500000000000622,0.28571428571429114,0.012500000000000622,2.6595744680851064e-4,5,n.s.,2.6595744680851064e-4,5,n.s.
male,breadth,mxm1,M10,10,-0.147875,0.19491944321101676,-0.3200000000000003,low,0.3478260869565214,0.21723272569951044,0.3478260869565214,0.21723272569951044,3.4013605442176874e-4,46,n.s.,3.4013605442176874e-4,46,n.s.
male,breadth,mxm1,M11,10,-0.147875,0.19491944321101676,-0.39000000000000057,low,0.2619047619047648,0.7730664922923964,0.2619047619047648,0.7730664922923964,0.0011363636363636365,149,n.s.,0.0011363636363636365,149,n.s.
male,breadth,mxm1,M12,10,-0.147875,0.19491944321101676,0.07000000000000028,high,0.09523809523810128,0.6113423281987063,0.09523809523810128,0.6113423281987063,6.756756756756757e-4,119,n.s.,6.756756756756757e-4,119,n.s.
male,breadth,mxm1,M13,10,-0.147875,0.19491944321101676,-0.25,low,0.0833333333333395,0.5601572456255466,0.0833333333333395,0.5601572456255466,6.024096385542169e-4,110,n.s.,6.024096385542169e-4,110,n.s.
male,breadth,mxm1,M16,10,-0.147875,0.19491944321101676,-0.4900000000000002,low,0.12962962962963037,0.012500000000000622,0.12962962962963037,0.012500000000000622,2.6737967914438503e-4,6,n.s.,2.6737967914438503e-4,6,n.s.
male,breadth,mxm1,M17,10,-0.147875,0.19491944321101676,-0.46000000000000085,low,0.17647058823529568,0.23528417311414995,0.17647058823529566,0.23528417311414995,3.5211267605633805e-4,51,n.s.,3.5211267605633805e-4,51,n.s.
male,breadth,mxm1,M18,10,-0.147875,0.19491944321101676,-0.2400000000000002,low,0.5999999999999976,0.9687146186359636,0.5999999999999976,0.9687146186359636,0.0125,189,n.s.,0.0125,189,n.s.
male,breadth,mxm1,M19,10,-0.147875,0.19491944321101676,-0.17999999999999972,high,0.1956521739130428,0.9461803185479563,0.1956521739130428,0.9461803185479563,0.004166666666666667,181,n.s.,0.004166666666666667,181,n.s.
male,breadth,mxm1,M20,10,-0.147875,0.19491944321101676,-0.030000000000001137,high,0.09523809523809362,0.6258555617567714,0.09523809523809362,0.6258555617567714,6.944444444444445e-4,121,n.s.,6.944444444444445e-4,121,n.s.
male,breadth,mxm1,M23,10,-0.147875,0.19491944321101676,-0.3200000000000003,low,0.3888888888888898,0.027996816270489982,0.3888888888888898,0.027996816270489982,2.8735632183908046e-4,19,n.s.,2.8735632183908046e-4,19,n.s.
male,breadth,mxm1,M24,10,-0.147875,0.19491944321101676,0.02999999999999936,high,0.11428571428571255,0.7301637268219414,0.11428571428571255,0.7301637268219414,8.771929824561404e-4,136,n.s.,8.771929824561404e-4,136,n.s.
male,breadth,mxm1,M25,10,-0.147875,0.19491944321101676,-0.41999999999999993,low,0.02564102564102512,0.06732456140350807,0.025641025641025095,0.06732456140350807,3.0303030303030303e-4,28,n.s.,3.0303030303030303e-4,28,n.s.
male,breadth,mxm1,M28,10,-0.147875,0.19491944321101676,0.22000000000000064,high,0.4883720930232539,0.03913080380965048,0.48837209302325396,0.03913080380965048,2.9411764705882356e-4,23,n.s.,2.9411764705882356e-4,23,n.s.
