Ind,Rep,Side,Sex,Dimension,Arcade,Class,Position,Trait,Value
F18,5,L,female,length,mn,molar,1,mnm1,9.53
F18,5,L,female,length,mn,molar,2,mnm2,12.03
F18,5,L,female,length,mn,molar,3,mnm3,14.75
F18,5,L,female,length,mn,premolar,4,mnp4,NA
F18,5,L,female,length,mx,molar,1,mxm1,9.58
F18,5,L,female,length,mx,molar,2,mxm2,12.96
F18,5,L,female,length,mx,molar,3,mxm3,11.89
F18,5,L,female,length,mx,premolar,4,mxp4,7.89
F18,6,R,female,length,mn,molar,1,mnm1,10.58
F18,6,R,female,length,mn,molar,2,mnm2,12.31
F18,6,R,female,length,mn,molar,3,mnm3,14.63
F18,6,R,female,length,mn,premolar,4,mnp4,NA
F18,6,R,female,length,mx,molar,1,mxm1,10.27
F18,6,R,female,length,mx,molar,2,mxm2,12.76
F18,6,R,female,length,mx,molar,3,mxm3,12.21
F18,6,R,female,length,mx,premolar,4,mxp4,7.14
F18,6,L,female,length,mn,molar,1,mnm1,10.19
F18,6,L,female,length,mn,molar,2,mnm2,12.02
F18,6,L,female,length,mn,molar,3,mnm3,14.53
F18,6,L,female,length,mn,premolar,4,mnp4,NA
F18,6,L,female,length,mx,molar,1,mxm1,9.98
F18,6,L,female,length,mx,molar,2,mxm2,12.92
F18,6,L,female,length,mx,molar,3,mxm3,12.39
F18,6,L,female,length,mx,premolar,4,mxp4,7.75
F18,7,R,female,length,mn,molar,1,mnm1,10.59
F18,7,R,female,length,mn,molar,2,mnm2,12.54
F18,7,R,female,length,mn,molar,3,mnm3,14.59
F18,7,R,female,length,mn,premolar,4,mnp4,NA
F18,7,R,female,length,mx,molar,1,mxm1,10.37
F18,7,R,female,length,mx,molar,2,mxm2,12.26
F18,7,R,female,length,mx,molar,3,mxm3,11.93
F18,7,R,female,length,mx,premolar,4,mxp4,7.28
F18,7,L,female,length,mn,molar,1,mnm1,9.78
F18,7,L,female,length,mn,molar,2,mnm2,11.94
F18,7,L,female,length,mn,molar,3,mnm3,14.25
F18,7,L,female,length,mn,premolar,4,mnp4,NA
F18,7,L,female,length,mx,molar,1,mxm1,10.26
F18,7,L,female,length,mx,molar,2,mxm2,12.62
F18,7,L,female,length,mx,molar,3,mxm3,12.11
F18,7,L,female,length,mx,premolar,4,mxp4,7.72
F18,8,R,female,length,mn,molar,1,mnm1,10.71
F18,8,R,female,length,mn,molar,2,mnm2,12.44
F18,8,R,female,length,mn,molar,3,mnm3,14.31
F18,8,R,female,length,mn,premolar,4,mnp4,NA
F18,8,R,female,length,mx,molar,1,mxm1,9.98
F18,8,R,female,length,mx,molar,2,mxm2,12.14
F18,8,R,female,length,mx,molar,3,mxm3,12.29
F18,8,R,female,length,mx,premolar,4,mxp4,7.18
F18,8,L,female,length,mn,molar,1,mnm1,9.65
F18,8,L,female,length,mn,molar,2,mnm2,11.99
F18,8,L,female,length,mn,molar,3,mnm3,14.25
F18,8,L,female,length,mn,premolar,4,mnp4,NA
F18,8,L,female,length,mx,molar,1,mxm1,9.76
F18,8,L,female,length,mx,molar,2,mxm2,12.78
F18,8,L,female,length,mx,molar,3,mxm3,12.16
F18,8,L,female,length,mx,premolar,4,mxp4,7.55
F18,9,R,female,length,mn,molar,1,mnm1,10.75
F18,9,R,female,length,mn,molar,2,mnm2,12.42
F18,9,R,female,length,mn,molar,3,mnm3,14.71
F18,9,R,female,length,mn,premolar,4,mnp4,NA
F18,9,R,female,length,mx,molar,1,mxm1,9.99
F18,9,R,female,length,mx,molar,2,mxm2,12.78
F18,9,R,female,length,mx,molar,3,mxm3,12.24
F18,9,R,female,length,mx,premolar,4,mxp4,7.09
F18,9,L,female,length,mn,molar,1,mnm1,9.57
F18,9,L,female,length,mn,molar,2,mnm2,11.54
F18,9,L,female,length,mn,molar,3,mnm3,14.28
F18,9,L,female,length,mn,premolar,4,mnp4,NA
F18,9,L,female,length,mx,molar,1,mxm1,10.26
F18,9,L,female,length,mx,molar,2,mxm2,12.95
F18,9,L,female,length,mx,molar,3,mxm3,12.16
F18,9,L,female,length,mx,premolar,4,mxp4,7.77
F18,10,R,female,length,mn,molar,1,mnm1,10.57
F18,10,R,female,length,mn,molar,2,mnm2,12.18
F18,10,R,female,length,mn,molar,3,mnm3,14.37
F18,10,R,female,length,mn,premolar,4,mnp4,NA
F18,10,R,female,length,mx,molar,1,mxm1,10.17
F18,10,R,female,length,mx,molar,2,mxm2,12.64
F18,10,R,female,length,mx,molar,3,mxm3,12.36
F18,10,R,female,length,mx,premolar,4,mxp4,7.33
F18,10,L,female,length,mn,molar,1,mnm1,9.88
F18,10,L,female,length,mn,molar,2,mnm2,12.47
F18,10,L,female,length,mn,molar,3,mnm3,14.32
F18,10,L,female,length,mn,premolar,4,mnp4,NA
F18,10,L,female,length,mx,molar,1,mxm1,10.35
F18,10,L,female,length,mx,molar,2,mxm2,12.72
F18,10,L,female,length,mx,molar,3,mxm3,12.38
F18,10,L,female,length,mx,premolar,4,mxp4,7.99
F19,1,R,female,length,mn,molar,1,mnm1,NA
F19,1,R,female,length,mn,molar,2,mnm2,NA
F19,1,R,female,length,mn,molar,3,mnm3,NA
F19,1,R,female,length,mn,premolar,4,mnp4,NA
F19,1,R,female,length,mx,molar,1,mxm1,9.52
F19,1,R,female,length,mx,molar,2,mxm2,12.28
F19,1,R,female,length,mx,molar,3,mxm3,12.75
F19,1,R,female,length,mx,premolar,4,mxp4,6.56
F19,1,L,female,length,mn,molar,1,mnm1,NA
F19,1,L,female,length,mn,molar,2,mnm2,NA
F19,1,L,female,length,mn,molar,3,mnm3,NA
F19,1,L,female,length,mn,premolar,4,mnp4,NA
F19,1,L,female,length,mx,molar,1,mxm1,9.97
F19,1,L,female,length,mx,molar,2,mxm2,12.84
F19,1,L,female,length,mx,molar,3,mxm3,13.12
F19,1,L,female,length,mx,premolar,4,mxp4,7.26
F19,2,R,female,length,mn,molar,1,mnm1,NA
F19,2,R,female,length,mn,molar,2,mnm2,NA
F19,2,R,female,length,mn,molar,3,mnm3,NA
F19,2,R,female,length,mn,premolar,4,mnp4,NA
F19,2,R,female,length,mx,molar,1,mxm1,9.52
F19,2,R,female,length,mx,molar,2,mxm2,12.33
F19,2,R,female,length,mx,molar,3,mxm3,12.85
F19,2,R,female,length,mx,premolar,4,mxp4,6.68
F19,2,L,female,length,mn,molar,1,mnm1,NA
F19,2,L,female,length,mn,molar,2,mnm2,NA
F19,2,L,female,length,mn,molar,3,mnm3,NA
F19,2,L,female,length,mn,premolar,4,mnp4,NA
F19,2,L,female,length,mx,molar,1,mxm1,9.91
F19,2,L,female,length,mx,molar,2,mxm2,12.95
F19,2,L,female,length,mx,molar,3,mxm3,12.92
F19,2,L,female,length,mx,premolar,4,mxp4,7.56
F19,3,R,female,length,mn,molar,1,mnm1,NA
F19,3,R,female,length,mn,molar,2,mnm2,NA
F19,3,R,female,length,mn,molar,3,mnm3,NA
F19,3,R,female,length,mn,premolar,4,mnp4,NA
F19,3,R,female,length,mx,molar,1,mxm1,9.92
F19,3,R,female,length,mx,molar,2,mxm2,11.91
F19,3,R,female,length,mx,molar,3,mxm3,12.51
F19,3,R,female,length,mx,premolar,4,mxp4,6.53
F19,3,L,female,length,mn,molar,1,mnm1,NA
F19,3,L,female,length,mn,molar,2,mnm2,NA
F19,3,L,female,length,mn,molar,3,mnm3,NA
F19,3,L,female,length,mn,premolar,4,mnp4,NA
F19,3,L,female,length,mx,molar,1,mxm1,10.25
F19,3,L,female,length,mx,molar,2,mxm2,12.52
F19,3,L,female,length,mx,molar,3,mxm3,12.28
F19,3,L,female,length,mx,premolar,4,mxp4,7.48
F19,4,R,female,length,mn,molar,1,mnm1,NA
F19,4,R,female,length,mn,molar,2,mnm2,NA
F19,4,R,female,length,mn,molar,3,mnm3,NA
F19,4,R,female,length,mn,premolar,4,mnp4,NA
F19,4,R,female,length,mx,molar,1,mxm1,9.59
F19,4,R,female,length,mx,molar,2,mxm2,11.98
F19,4,R,female,length,mx,molar,3,mxm3,12.87
F19,4,R,female,length,mx,premolar,4,mxp4,6.78
F19,4,L,female,length,mn,molar,1,mnm1,NA
F19,4,L,female,length,mn,molar,2,mnm2,NA
F19,4,L,female,length,mn,molar,3,mnm3,NA
F19,4,L,female,length,mn,premolar,4,mnp4,NA
F19,4,L,female,length,mx,molar,1,mxm1,10.15
F19,4,L,female,length,mx,molar,2,mxm2,12.45
F19,4,L,female,length,mx,molar,3,mxm3,12.88
F19,4,L,female,length,mx,premolar,4,mxp4,7.71
F19,5,R,female,length,mn,molar,1,mnm1,NA
F19,5,R,female,length,mn,molar,2,mnm2,NA
F19,5,R,female,length,mn,molar,3,mnm3,NA
F19,5,R,female,length,mn,premolar,4,mnp4,NA
F19,5,R,female,length,mx,molar,1,mxm1,9.56
F19,5,R,female,length,mx,molar,2,mxm2,11.75
F19,5,R,female,length,mx,molar,3,mxm3,13.37
F19,5,R,female,length,mx,premolar,4,mxp4,6.28
F19,5,L,female,length,mn,molar,1,mnm1,NA
F19,5,L,female,length,mn,molar,2,mnm2,NA
F19,5,L,female,length,mn,molar,3,mnm3,NA
F19,5,L,female,length,mn,premolar,4,mnp4,NA
F19,5,L,female,length,mx,molar,1,mxm1,10.16
F19,5,L,female,length,mx,molar,2,mxm2,12.82
F19,5,L,female,length,mx,molar,3,mxm3,13.49
F19,5,L,female,length,mx,premolar,4,mxp4,7.55
F19,6,R,female,length,mn,molar,1,mnm1,NA
F19,6,R,female,length,mn,molar,2,mnm2,NA
F19,6,R,female,length,mn,molar,3,mnm3,NA
F19,6,R,female,length,mn,premolar,4,mnp4,NA
F19,6,R,female,length,mx,molar,1,mxm1,9.49
F19,6,R,female,length,mx,molar,2,mxm2,12.17
F19,6,R,female,length,mx,molar,3,mxm3,13.34
F19,6,R,female,length,mx,premolar,4,mxp4,6.47
F19,6,L,female,length,mn,molar,1,mnm1,NA
F19,6,L,female,length,mn,molar,2,mnm2,NA
F19,6,L,female,length,mn,molar,3,mnm3,NA
F19,6,L,female,length,mn,premolar,4,mnp4,NA
F19,6,L,female,length,mx,molar,1,mxm1,9.78
F19,6,L,female,length,mx,molar,2,mxm2,12.76
F19,6,L,female,length,mx,molar,3,mxm3,13.43
F19,6,L,female,length,mx,premolar,4,mxp4,7.28
F19,7,R,female,length,mn,molar,1,mnm1,NA
F19,7,R,female,length,mn,molar,2,mnm2,NA
F19,7,R,female,length,mn,molar,3,mnm3,NA
F19,7,R,female,length,mn,premolar,4,mnp4,NA
F19,7,R,female,length,mx,molar,1,mxm1,9.51
F19,7,R,female,length,mx,molar,2,mxm2,11.92
F19,7,R,female,length,mx,molar,3,mxm3,12.82
F19,7,R,female,length,mx,premolar,4,mxp4,6.58
F19,7,L,female,length,mn,molar,1,mnm1,NA
F19,7,L,female,length,mn,molar,2,mnm2,NA
F19,7,L,female,length,mn,molar,3,mnm3,NA
F19,7,L,female,length,mn,premolar,4,mnp4,NA
F19,7,L,female,length,mx,molar,1,mxm1,9.99
F19,7,L,female,length,mx,molar,2,mxm2,12.79
F19,7,L,female,length,mx,molar,3,mxm3,12.91
F19,7,L,female,length,mx,premolar,4,mxp4,7.31
F19,8,R,female,length,mn,molar,1,mnm1,NA
F19,8,R,female,length,mn,molar,2,mnm2,NA
F19,8,R,female,length,mn,molar,3,mnm3,NA
F19,8,R,female,length,mn,premolar,4,mnp4,NA
F19,8,R,female,length,mx,molar,1,mxm1,9.64
F19,8,R,female,length,mx,molar,2,mxm2,12.61
F19,8,R,female,length,mx,molar,3,mxm3,12.85
F19,8,R,female,length,mx,premolar,4,mxp4,6.59
F19,8,L,female,length,mn,molar,1,mnm1,NA
F19,8,L,female,length,mn,molar,2,mnm2,NA
F19,8,L,female,length,mn,molar,3,mnm3,NA
F19,8,L,female,length,mn,premolar,4,mnp4,NA
F19,8,L,female,length,mx,molar,1,mxm1,9.66
F19,8,L,female,length,mx,molar,2,mxm2,12.78
F19,8,L,female,length,mx,molar,3,mxm3,12.86
F19,8,L,female,length,mx,premolar,4,mxp4,7.57
F19,9,R,female,length,mn,molar,1,mnm1,NA
F19,9,R,female,length,mn,molar,2,mnm2,NA
F19,9,R,female,length,mn,molar,3,mnm3,NA
F19,9,R,female,length,mn,premolar,4,mnp4,NA
F19,9,R,female,length,mx,molar,1,mxm1,10.07
F19,9,R,female,length,mx,molar,2,mxm2,11.85
F19,9,R,female,length,mx,molar,3,mxm3,12.75
F19,9,R,female,length,mx,premolar,4,mxp4,6.67
F19,9,L,female,length,mn,molar,1,mnm1,NA
F19,9,L,female,length,mn,molar,2,mnm2,NA
F19,9,L,female,length,mn,molar,3,mnm3,NA
F19,9,L,female,length,mn,premolar,4,mnp4,NA
F19,9,L,female,length,mx,molar,1,mxm1,10.04
F19,9,L,female,length,mx,molar,2,mxm2,12.77
F19,9,L,female,length,mx,molar,3,mxm3,12.73
F19,9,L,female,length,mx,premolar,4,mxp4,7.44
F19,10,R,female,length,mn,molar,1,mnm1,NA
F19,10,R,female,length,mn,molar,2,mnm2,NA
F19,10,R,female,length,mn,molar,3,mnm3,NA
F19,10,R,female,length,mn,premolar,4,mnp4,NA
F19,10,R,female,length,mx,molar,1,mxm1,9.36
F19,10,R,female,length,mx,molar,2,mxm2,11.77
F19,10,R,female,length,mx,molar,3,mxm3,12.66
F19,10,R,female,length,mx,premolar,4,mxp4,5.97
F19,10,L,female,length,mn,molar,1,mnm1,NA
F19,10,L,female,length,mn,molar,2,mnm2,NA
F19,10,L,female,length,mn,molar,3,mnm3,NA
F19,10,L,female,length,mn,premolar,4,mnp4,NA
F19,10,L,female,length,mx,molar,1,mxm1,9.77
F19,10,L,female,length,mx,molar,2,mxm2,11.95
F19,10,L,female,length,mx,molar,3,mxm3,12.96
F19,10,L,female,length,mx,premolar,4,mxp4,7.36
F20,1,R,female,length,mn,molar,1,mnm1,NA
F20,1,R,female,length,mn,molar,2,mnm2,NA
F20,1,R,female,length,mn,molar,3,mnm3,NA
F20,1,R,female,length,mn,premolar,4,mnp4,NA
F20,1,R,female,length,mx,molar,1,mxm1,10.51
F20,1,R,female,length,mx,molar,2,mxm2,12.48
F20,1,R,female,length,mx,molar,3,mxm3,12.92
F20,1,R,female,length,mx,premolar,4,mxp4,7.32
F20,1,L,female,length,mn,molar,1,mnm1,NA
F20,1,L,female,length,mn,molar,2,mnm2,NA
F20,1,L,female,length,mn,molar,3,mnm3,NA
F20,1,L,female,length,mn,premolar,4,mnp4,NA
F20,1,L,female,length,mx,molar,1,mxm1,10.37
F20,1,L,female,length,mx,molar,2,mxm2,12.77
F20,1,L,female,length,mx,molar,3,mxm3,13.27
F20,1,L,female,length,mx,premolar,4,mxp4,7.25
F20,2,R,female,length,mn,molar,1,mnm1,NA
F20,2,R,female,length,mn,molar,2,mnm2,NA
F20,2,R,female,length,mn,molar,3,mnm3,NA
F20,2,R,female,length,mn,premolar,4,mnp4,NA
F20,2,R,female,length,mx,molar,1,mxm1,10.69
F20,2,R,female,length,mx,molar,2,mxm2,12.78
F20,2,R,female,length,mx,molar,3,mxm3,13.03
F20,2,R,female,length,mx,premolar,4,mxp4,7.62
F20,2,L,female,length,mn,molar,1,mnm1,NA
F20,2,L,female,length,mn,molar,2,mnm2,NA
F20,2,L,female,length,mn,molar,3,mnm3,NA
F20,2,L,female,length,mn,premolar,4,mnp4,NA
F20,2,L,female,length,mx,molar,1,mxm1,10.12
F20,2,L,female,length,mx,molar,2,mxm2,12.44
F20,2,L,female,length,mx,molar,3,mxm3,13.34
F20,2,L,female,length,mx,premolar,4,mxp4,7.55
F20,3,R,female,length,mn,molar,1,mnm1,NA
F20,3,R,female,length,mn,molar,2,mnm2,NA
F20,3,R,female,length,mn,molar,3,mnm3,NA
F20,3,R,female,length,mn,premolar,4,mnp4,NA
F20,3,R,female,length,mx,molar,1,mxm1,10.24
F20,3,R,female,length,mx,molar,2,mxm2,12.87
F20,3,R,female,length,mx,molar,3,mxm3,13.03
F20,3,R,female,length,mx,premolar,4,mxp4,7.05
F20,3,L,female,length,mn,molar,1,mnm1,NA
F20,3,L,female,length,mn,molar,2,mnm2,NA
F20,3,L,female,length,mn,molar,3,mnm3,NA
F20,3,L,female,length,mn,premolar,4,mnp4,NA
F20,3,L,female,length,mx,molar,1,mxm1,10.67
F20,3,L,female,length,mx,molar,2,mxm2,12.43
F20,3,L,female,length,mx,molar,3,mxm3,13.34
F20,3,L,female,length,mx,premolar,4,mxp4,7.51
F20,4,R,female,length,mn,molar,1,mnm1,NA
F20,4,R,female,length,mn,molar,2,mnm2,NA
F20,4,R,female,length,mn,molar,3,mnm3,NA
F20,4,R,female,length,mn,premolar,4,mnp4,NA
F20,4,R,female,length,mx,molar,1,mxm1,10.08
F20,4,R,female,length,mx,molar,2,mxm2,12.44
F20,4,R,female,length,mx,molar,3,mxm3,12.98
F20,4,R,female,length,mx,premolar,4,mxp4,7.59
F20,4,L,female,length,mn,molar,1,mnm1,NA
F20,4,L,female,length,mn,molar,2,mnm2,NA
F20,4,L,female,length,mn,molar,3,mnm3,NA
F20,4,L,female,length,mn,premolar,4,mnp4,NA
F20,4,L,female,length,mx,molar,1,mxm1,10.23
F20,4,L,female,length,mx,molar,2,mxm2,12.43
F20,4,L,female,length,mx,molar,3,mxm3,12.95
F20,4,L,female,length,mx,premolar,4,mxp4,6.95
F20,5,R,female,length,mn,molar,1,mnm1,NA
F20,5,R,female,length,mn,molar,2,mnm2,NA
F20,5,R,female,length,mn,molar,3,mnm3,NA
F20,5,R,female,length,mn,premolar,4,mnp4,NA
F20,5,R,female,length,mx,molar,1,mxm1,10.11
F20,5,R,female,length,mx,molar,2,mxm2,12.71
F20,5,R,female,length,mx,molar,3,mxm3,12.96
F20,5,R,female,length,mx,premolar,4,mxp4,7.29
F20,5,L,female,length,mn,molar,1,mnm1,NA
F20,5,L,female,length,mn,molar,2,mnm2,NA
F20,5,L,female,length,mn,molar,3,mnm3,NA
F20,5,L,female,length,mn,premolar,4,mnp4,NA
F20,5,L,female,length,mx,molar,1,mxm1,10.15
F20,5,L,female,length,mx,molar,2,mxm2,12.35
F20,5,L,female,length,mx,molar,3,mxm3,12.84
F20,5,L,female,length,mx,premolar,4,mxp4,7.22
F20,6,R,female,length,mn,molar,1,mnm1,NA
F20,6,R,female,length,mn,molar,2,mnm2,NA
F20,6,R,female,length,mn,molar,3,mnm3,NA
F20,6,R,female,length,mn,premolar,4,mnp4,NA
F20,6,R,female,length,mx,molar,1,mxm1,10.16
F20,6,R,female,length,mx,molar,2,mxm2,12.51
F20,6,R,female,length,mx,molar,3,mxm3,12.98
F20,6,R,female,length,mx,premolar,4,mxp4,7.36
F20,6,L,female,length,mn,molar,1,mnm1,NA
F20,6,L,female,length,mn,molar,2,mnm2,NA
F20,6,L,female,length,mn,molar,3,mnm3,NA
F20,6,L,female,length,mn,premolar,4,mnp4,NA
F20,6,L,female,length,mx,molar,1,mxm1,10.33
F20,6,L,female,length,mx,molar,2,mxm2,12.17
F20,6,L,female,length,mx,molar,3,mxm3,13.12
F20,6,L,female,length,mx,premolar,4,mxp4,7.14
F20,7,R,female,length,mn,molar,1,mnm1,NA
F20,7,R,female,length,mn,molar,2,mnm2,NA
F20,7,R,female,length,mn,molar,3,mnm3,NA
F20,7,R,female,length,mn,premolar,4,mnp4,NA
F20,7,R,female,length,mx,molar,1,mxm1,9.84
F20,7,R,female,length,mx,molar,2,mxm2,11.88
F20,7,R,female,length,mx,molar,3,mxm3,13.12
F20,7,R,female,length,mx,premolar,4,mxp4,7.12
F20,7,L,female,length,mn,molar,1,mnm1,NA
F20,7,L,female,length,mn,molar,2,mnm2,NA
F20,7,L,female,length,mn,molar,3,mnm3,NA
F20,7,L,female,length,mn,premolar,4,mnp4,NA
F20,7,L,female,length,mx,molar,1,mxm1,10.39
F20,7,L,female,length,mx,molar,2,mxm2,12.25
F20,7,L,female,length,mx,molar,3,mxm3,13.23
F20,7,L,female,length,mx,premolar,4,mxp4,7.13
F20,8,R,female,length,mn,molar,1,mnm1,NA
F20,8,R,female,length,mn,molar,2,mnm2,NA
F20,8,R,female,length,mn,molar,3,mnm3,NA
F20,8,R,female,length,mn,premolar,4,mnp4,NA
F20,8,R,female,length,mx,molar,1,mxm1,10.28
F20,8,R,female,length,mx,molar,2,mxm2,12.44
F20,8,R,female,length,mx,molar,3,mxm3,12.77
F20,8,R,female,length,mx,premolar,4,mxp4,7.51
F20,8,L,female,length,mn,molar,1,mnm1,NA
F20,8,L,female,length,mn,molar,2,mnm2,NA
F20,8,L,female,length,mn,molar,3,mnm3,NA
F20,8,L,female,length,mn,premolar,4,mnp4,NA
F20,8,L,female,length,mx,molar,1,mxm1,10.17
F20,8,L,female,length,mx,molar,2,mxm2,12.37
F20,8,L,female,length,mx,molar,3,mxm3,12.74
F20,8,L,female,length,mx,premolar,4,mxp4,7.21
F20,9,R,female,length,mn,molar,1,mnm1,NA
F20,9,R,female,length,mn,molar,2,mnm2,NA
F20,9,R,female,length,mn,molar,3,mnm3,NA
F20,9,R,female,length,mn,premolar,4,mnp4,NA
F20,9,R,female,length,mx,molar,1,mxm1,10.58
F20,9,R,female,length,mx,molar,2,mxm2,12.89
F20,9,R,female,length,mx,molar,3,mxm3,12.98
F20,9,R,female,length,mx,premolar,4,mxp4,7.72
F20,9,L,female,length,mn,molar,1,mnm1,NA
F20,9,L,female,length,mn,molar,2,mnm2,NA
F20,9,L,female,length,mn,molar,3,mnm3,NA
F20,9,L,female,length,mn,premolar,4,mnp4,NA
F20,9,L,female,length,mx,molar,1,mxm1,10.46
F20,9,L,female,length,mx,molar,2,mxm2,12.77
F20,9,L,female,length,mx,molar,3,mxm3,12.93
F20,9,L,female,length,mx,premolar,4,mxp4,7.47
F20,10,R,female,length,mn,molar,1,mnm1,NA
F20,10,R,female,length,mn,molar,2,mnm2,NA
F20,10,R,female,length,mn,molar,3,mnm3,NA
F20,10,R,female,length,mn,premolar,4,mnp4,NA
F20,10,R,female,length,mx,molar,1,mxm1,10.23
F20,10,R,female,length,mx,molar,2,mxm2,12.81
F20,10,R,female,length,mx,molar,3,mxm3,12.92
F20,10,R,female,length,mx,premolar,4,mxp4,7.36
F20,10,L,female,length,mn,molar,1,mnm1,NA
F20,10,L,female,length,mn,molar,2,mnm2,NA
F20,10,L,female,length,mn,molar,3,mnm3,NA
F20,10,L,female,length,mn,premolar,4,mnp4,NA
F20,10,L,female,length,mx,molar,1,mxm1,10.53
F20,10,L,female,length,mx,molar,2,mxm2,12.39
F20,10,L,female,length,mx,molar,3,mxm3,12.98
F20,10,L,female,length,mx,premolar,4,mxp4,7.21
F21,1,R,female,length,mn,molar,1,mnm1,NA
F21,1,R,female,length,mn,molar,2,mnm2,NA
F21,1,R,female,length,mn,molar,3,mnm3,NA
F21,1,R,female,length,mn,premolar,4,mnp4,NA
F21,1,R,female,length,mx,molar,1,mxm1,8.41
F21,1,R,female,length,mx,molar,2,mxm2,11.48
F21,1,R,female,length,mx,molar,3,mxm3,12.67
F21,1,R,female,length,mx,premolar,4,mxp4,6.67
F21,1,L,female,length,mn,molar,1,mnm1,NA
F21,1,L,female,length,mn,molar,2,mnm2,NA
F21,1,L,female,length,mn,molar,3,mnm3,NA
F21,1,L,female,length,mn,premolar,4,mnp4,NA
F21,1,L,female,length,mx,molar,1,mxm1,8.99
F21,1,L,female,length,mx,molar,2,mxm2,11.91
F21,1,L,female,length,mx,molar,3,mxm3,12.62
F21,1,L,female,length,mx,premolar,4,mxp4,6.68
F21,2,R,female,length,mn,molar,1,mnm1,NA
F21,2,R,female,length,mn,molar,2,mnm2,NA
F21,2,R,female,length,mn,molar,3,mnm3,NA
F21,2,R,female,length,mn,premolar,4,mnp4,NA
F21,2,R,female,length,mx,molar,1,mxm1,8.33
F21,2,R,female,length,mx,molar,2,mxm2,11.79
F21,2,R,female,length,mx,molar,3,mxm3,12.78
F21,2,R,female,length,mx,premolar,4,mxp4,6.74
F21,2,L,female,length,mn,molar,1,mnm1,NA
F21,2,L,female,length,mn,molar,2,mnm2,NA
F21,2,L,female,length,mn,molar,3,mnm3,NA
F21,2,L,female,length,mn,premolar,4,mnp4,NA
F21,2,L,female,length,mx,molar,1,mxm1,8.76
F21,2,L,female,length,mx,molar,2,mxm2,11.72
F21,2,L,female,length,mx,molar,3,mxm3,12.78
F21,2,L,female,length,mx,premolar,4,mxp4,6.75
F21,3,R,female,length,mn,molar,1,mnm1,NA
F21,3,R,female,length,mn,molar,2,mnm2,NA
F21,3,R,female,length,mn,molar,3,mnm3,NA
F21,3,R,female,length,mn,premolar,4,mnp4,NA
F21,3,R,female,length,mx,molar,1,mxm1,8.27
F21,3,R,female,length,mx,molar,2,mxm2,11.92
F21,3,R,female,length,mx,molar,3,mxm3,12.66
F21,3,R,female,length,mx,premolar,4,mxp4,6.62
F21,3,L,female,length,mn,molar,1,mnm1,NA
F21,3,L,female,length,mn,molar,2,mnm2,NA
F21,3,L,female,length,mn,molar,3,mnm3,NA
F21,3,L,female,length,mn,premolar,4,mnp4,NA
F21,3,L,female,length,mx,molar,1,mxm1,8.63
F21,3,L,female,length,mx,molar,2,mxm2,11.46
F21,3,L,female,length,mx,molar,3,mxm3,12.33
F21,3,L,female,length,mx,premolar,4,mxp4,6.68
F21,4,R,female,length,mn,molar,1,mnm1,NA
F21,4,R,female,length,mn,molar,2,mnm2,NA
F21,4,R,female,length,mn,molar,3,mnm3,NA
F21,4,R,female,length,mn,premolar,4,mnp4,NA
F21,4,R,female,length,mx,molar,1,mxm1,8.37
F21,4,R,female,length,mx,molar,2,mxm2,11.75
F21,4,R,female,length,mx,molar,3,mxm3,12.66
F21,4,R,female,length,mx,premolar,4,mxp4,6.38
F21,4,L,female,length,mn,molar,1,mnm1,NA
F21,4,L,female,length,mn,molar,2,mnm2,NA
F21,4,L,female,length,mn,molar,3,mnm3,NA
F21,4,L,female,length,mn,premolar,4,mnp4,NA
F21,4,L,female,length,mx,molar,1,mxm1,8.82
F21,4,L,female,length,mx,molar,2,mxm2,11.43
F21,4,L,female,length,mx,molar,3,mxm3,12.72
F21,4,L,female,length,mx,premolar,4,mxp4,6.98
F21,5,R,female,length,mn,molar,1,mnm1,NA
F21,5,R,female,length,mn,molar,2,mnm2,NA
F21,5,R,female,length,mn,molar,3,mnm3,NA
F21,5,R,female,length,mn,premolar,4,mnp4,NA
F21,5,R,female,length,mx,molar,1,mxm1,8.24
F21,5,R,female,length,mx,molar,2,mxm2,11.66
F21,5,R,female,length,mx,molar,3,mxm3,12.72
F21,5,R,female,length,mx,premolar,4,mxp4,6.22
F21,5,L,female,length,mn,molar,1,mnm1,NA
F21,5,L,female,length,mn,molar,2,mnm2,NA
F21,5,L,female,length,mn,molar,3,mnm3,NA
F21,5,L,female,length,mn,premolar,4,mnp4,NA
F21,5,L,female,length,mx,molar,1,mxm1,8.87
F21,5,L,female,length,mx,molar,2,mxm2,11.64
F21,5,L,female,length,mx,molar,3,mxm3,12.36
F21,5,L,female,length,mx,premolar,4,mxp4,6.52
F21,6,R,female,length,mn,molar,1,mnm1,NA
F21,6,R,female,length,mn,molar,2,mnm2,NA
F21,6,R,female,length,mn,molar,3,mnm3,NA
F21,6,R,female,length,mn,premolar,4,mnp4,NA
F21,6,R,female,length,mx,molar,1,mxm1,8.43
F21,6,R,female,length,mx,molar,2,mxm2,11.46
F21,6,R,female,length,mx,molar,3,mxm3,12.67
F21,6,R,female,length,mx,premolar,4,mxp4,6.51
F21,6,L,female,length,mn,molar,1,mnm1,NA
F21,6,L,female,length,mn,molar,2,mnm2,NA
F21,6,L,female,length,mn,molar,3,mnm3,NA
F21,6,L,female,length,mn,premolar,4,mnp4,NA
F21,6,L,female,length,mx,molar,1,mxm1,8.97
F21,6,L,female,length,mx,molar,2,mxm2,11.44
